Stop Height,Runner Height,Free Runner,Score Diff
0.000000,0.000000,1.000000,-0.416412
0.333333,0.333333,1.000000,-0.029377
0.800000,0.800000,1.000000,-0.053907
0.857143,0.857143,1.000000,-0.101888
0.600000,0.600000,1.000000,0.101266
0.142857,0.142857,1.000000,-0.042279
0.666667,0.666667,1.000000,0.002785
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.065691
0.200000,0.200000,1.000000,-0.013885
0.142857,0.142857,1.000000,0.010964
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.009634
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.014925
0.285714,0.285714,1.000000,0.159177
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.047731
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.040018
0.142857,0.142857,1.000000,0.081416
0.666667,0.666667,1.000000,0.002070
0.200000,0.200000,1.000000,-0.005368
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.033356
0.142857,0.142857,1.000000,0.011347
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.009622
0.857143,0.857143,1.000000,-0.039392
0.400000,0.400000,1.000000,-0.011954
0.000000,0.000000,1.000000,-0.011710
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.021312
0.857143,0.857143,1.000000,-0.038203
0.000000,0.000000,1.000000,0.000001
0.285714,0.285714,1.000000,0.015983
0.333333,0.333333,1.000000,-0.018211
0.600000,0.600000,1.000000,0.064897
0.857143,0.857143,1.000000,-0.106920
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.006185
0.666667,0.666667,1.000000,0.097576
0.600000,0.600000,1.000000,0.038964
0.857143,0.857143,1.000000,-0.100223
0.800000,0.800000,1.000000,-0.052964
0.000000,0.000000,1.000000,-0.396125
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.024798
0.857143,0.857143,1.000000,-0.099717
0.600000,0.600000,1.000000,0.044497
0.000000,0.000000,1.000000,-0.024837
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.041999
0.857143,0.857143,1.000000,-0.094926
0.400000,0.400000,1.000000,-0.002500
0.142857,0.142857,1.000000,0.030084
0.666667,0.666667,1.000000,-0.021785
0.600000,0.600000,1.000000,0.041613
0.857143,0.857143,1.000000,-0.105764
0.600000,0.600000,1.000000,0.069749
0.142857,0.142857,1.000000,-0.058257
0.666667,0.666667,1.000000,-0.016294
0.600000,0.600000,1.000000,0.025217
0.857143,0.857143,1.000000,-0.112730
0.400000,0.400000,1.000000,-0.099097
0.285714,0.285714,1.000000,-0.013495
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.018475
0.857143,0.857143,1.000000,-0.066230
0.200000,0.200000,1.000000,-0.027949
0.285714,0.285714,1.000000,0.055088
0.666667,0.666667,1.000000,0.064256
0.400000,0.400000,1.000000,-0.004004
0.857143,0.857143,1.000000,-0.086280
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.007282
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.022274
0.857143,0.857143,1.000000,-0.058683
0.800000,0.800000,1.000000,0.040183
0.000000,0.000000,1.000000,-0.026446
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.003636
0.857143,0.857143,1.000000,-0.037676
0.200000,0.200000,1.000000,-0.027964
0.142857,0.142857,1.000000,0.024288
0.666667,0.666667,1.000000,0.135090
0.400000,0.400000,1.000000,-0.051297
0.857143,0.857143,1.000000,-0.094126
0.800000,0.800000,1.000000,-0.014631
0.142857,0.142857,1.000000,-0.107311
0.666667,0.666667,1.000000,0.095604
0.800000,0.800000,1.000000,0.049384
0.857143,0.857143,1.000000,-0.086838
0.200000,0.200000,1.000000,-0.354337
0.285714,0.285714,1.000000,0.065310
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.001387
0.857143,0.857143,1.000000,0.028091
0.000000,0.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.000072
0.857143,0.857143,1.000000,0.028165
0.200000,0.200000,1.000000,0.000004
0.666667,0.666667,1.000000,0.040061
0.800000,0.800000,1.000000,0.010106
0.857143,0.857143,1.000000,-0.107674
0.600000,0.600000,1.000000,0.044227
0.000000,0.000000,1.000000,-0.426720
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000002
0.857143,0.857143,1.000000,0.014060
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000207
0.666667,0.666667,1.000000,0.090396
0.800000,0.800000,1.000000,0.034720
0.857143,0.857143,1.000000,-0.093423
0.400000,0.400000,1.000000,0.009721
0.142857,0.142857,1.000000,-0.027078
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.020363
0.857143,0.857143,1.000000,-0.089718
0.600000,0.600000,1.000000,0.030239
0.285714,0.285714,1.000000,0.052531
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000025
0.857143,0.857143,1.000000,-0.058974
0.800000,0.800000,1.000000,0.019913
0.285714,0.285714,1.000000,0.006493
0.333333,0.333333,1.000000,-0.026482
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,-0.006860
0.800000,0.800000,1.000000,0.020730
0.000000,0.000000,1.000000,-0.039290
0.666667,0.666667,1.000000,-0.059532
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,-0.004621
0.600000,0.600000,1.000000,0.025883
0.000000,0.000000,1.000000,-0.016809
0.333333,0.333333,1.000000,-0.009454
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,-0.026773
0.600000,0.600000,1.000000,0.025388
0.142857,0.142857,1.000000,-0.007775
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.049558
0.400000,0.400000,1.000000,0.007557
0.000000,0.000000,1.000000,0.003023
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.002314
0.857143,0.857143,1.000000,-0.084684
0.400000,0.400000,1.000000,-0.001809
0.285714,0.285714,1.000000,0.081523
0.666667,0.666667,1.000000,-0.054271
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,-0.000839
0.400000,0.400000,1.000000,0.006650
0.142857,0.142857,1.000000,0.010100
0.666667,0.666667,1.000000,-0.047248
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.002198
0.200000,0.200000,1.000000,-0.007500
0.285714,0.285714,1.000000,0.007909
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.024975
0.000000,0.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.092408
0.666667,0.666667,1.000000,0.050921
0.200000,0.200000,1.000000,-0.018462
0.857143,0.857143,1.000000,-0.080666
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.006573
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.002477
0.857143,0.857143,1.000000,-0.114543
0.600000,0.600000,1.000000,0.052277
0.142857,0.142857,1.000000,0.015590
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.017694
0.857143,0.857143,1.000000,-0.058913
0.800000,0.800000,1.000000,0.037755
0.142857,0.142857,1.000000,-0.012031
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.013851
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.000684
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.047417
0.200000,0.200000,1.000000,0.000000
0.142857,0.142857,1.000000,0.025226
0.333333,0.333333,1.000000,-0.096343
0.800000,0.800000,1.000000,-0.000716
0.714286,0.714286,1.000000,-0.023218
0.800000,0.800000,1.000000,-0.000716
0.142857,0.142857,1.000000,-0.096343
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.030194
0.714286,0.714286,1.000000,0.019027
0.400000,0.400000,1.000000,0.006338
0.142857,0.142857,1.000000,0.028832
0.666667,0.666667,1.000000,0.006550
0.800000,0.800000,1.000000,-0.005989
0.714286,0.714286,1.000000,-0.035929
0.400000,0.400000,1.000000,-0.115248
0.285714,0.285714,1.000000,-0.001512
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.028295
0.714286,0.714286,1.000000,0.013043
0.200000,0.200000,1.000000,-0.005968
0.285714,0.285714,1.000000,0.024742
0.333333,0.333333,1.000000,-0.015666
0.800000,0.800000,1.000000,0.024023
0.714286,0.714286,1.000000,-0.007338
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.029719
0.666667,0.666667,1.000000,0.000040
0.600000,0.600000,1.000000,0.013907
0.714286,0.714286,1.000000,-0.017244
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.009333
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.033106
0.714286,0.714286,1.000000,0.006273
0.000000,0.000000,1.000000,0.000006
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,-0.008546
0.714286,0.714286,1.000000,-0.000543
0.800000,0.800000,1.000000,0.014664
0.000000,0.000000,1.000000,-0.018675
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.037899
0.714286,0.714286,1.000000,0.006625
0.600000,0.600000,1.000000,0.029319
0.000000,0.000000,1.000000,-0.012011
0.666667,0.666667,1.000000,0.022682
0.600000,0.600000,1.000000,0.033167
0.714286,0.714286,1.000000,-0.031980
0.800000,0.800000,1.000000,-0.027378
0.142857,0.142857,1.000000,-0.082713
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.000085
0.714286,0.714286,1.000000,-0.008492
0.400000,0.400000,1.000000,0.001679
0.285714,0.285714,1.000000,0.019122
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.001596
0.714286,0.714286,1.000000,0.010035
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000705
0.666667,0.666667,1.000000,-0.023705
0.600000,0.600000,1.000000,0.036267
0.714286,0.714286,1.000000,-0.029365
0.600000,0.600000,1.000000,0.036267
0.285714,0.285714,1.000000,-0.023705
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.001920
0.714286,0.714286,1.000000,-0.006320
0.600000,0.600000,1.000000,0.028138
0.142857,0.142857,1.000000,0.009005
0.666667,0.666667,1.000000,0.006441
0.400000,0.400000,1.000000,-0.000851
0.714286,0.714286,1.000000,-0.013409
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,-0.007527
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.013700
0.714286,0.714286,1.000000,0.003626
0.800000,0.800000,1.000000,0.016890
0.142857,0.142857,1.000000,-0.002453
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.008320
0.714286,0.714286,1.000000,-0.010628
0.600000,0.600000,1.000000,0.024229
0.285714,0.285714,1.000000,0.016845
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000087
0.714286,0.714286,1.000000,0.009618
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.005133
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.003186
0.714286,0.714286,1.000000,0.020089
0.400000,0.400000,1.000000,0.003186
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000004
0.714286,0.714286,1.000000,0.005153
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.018378
0.666667,0.666667,1.000000,0.006329
0.800000,0.800000,1.000000,-0.005204
0.714286,0.714286,1.000000,-0.033099
0.600000,0.600000,1.000000,0.042174
0.142857,0.142857,1.000000,-0.083096
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.012163
0.714286,0.714286,1.000000,0.017095
0.200000,0.200000,1.000000,0.000173
0.333333,0.333333,1.000000,-0.019733
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.001803
0.800000,0.800000,1.000000,0.005341
0.142857,0.142857,1.000000,-0.007507
0.666667,0.666667,1.000000,-0.090001
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.001879
0.600000,0.600000,1.000000,0.023629
0.142857,0.142857,1.000000,0.003266
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.010679
0.714286,0.714286,1.000000,-0.000860
0.800000,0.800000,1.000000,0.013338
0.285714,0.285714,1.000000,0.010167
0.666667,0.666667,1.000000,-0.058153
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,-0.000921
0.800000,0.800000,1.000000,0.010982
0.000000,0.000000,1.000000,-0.015330
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.046371
0.400000,0.400000,1.000000,0.019998
0.142857,0.142857,1.000000,0.051233
0.666667,0.666667,1.000000,-0.060596
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.003138
0.400000,0.400000,1.000000,-0.000836
0.285714,0.285714,1.000000,0.000733
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.040192
0.571429,0.571429,1.000000,-0.000075
0.800000,0.800000,1.000000,0.017378
0.000000,0.000000,1.000000,-0.016362
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.034510
0.600000,0.600000,1.000000,0.055364
0.000000,0.000000,1.000000,0.003898
0.666667,0.666667,1.000000,-0.005319
0.800000,0.800000,1.000000,0.007278
0.571429,0.571429,1.000000,0.000174
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.014094
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.069637
0.571429,0.571429,1.000000,-0.001530
0.600000,0.600000,1.000000,0.027728
0.142857,0.142857,1.000000,0.015486
0.666667,0.666667,1.000000,-0.004638
0.800000,0.800000,1.000000,0.003118
0.571429,0.571429,1.000000,-0.004555
0.800000,0.800000,1.000000,-0.018900
0.142857,0.142857,1.000000,-0.100294
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.020484
0.200000,0.200000,1.000000,0.000000
0.285714,0.285714,1.000000,0.114784
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.037126
0.571429,0.571429,1.000000,0.003896
0.200000,0.200000,1.000000,0.000453
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.047137
0.571429,0.571429,1.000000,-0.002400
0.400000,0.400000,1.000000,-0.003044
0.285714,0.285714,1.000000,0.019510
0.666667,0.666667,1.000000,-0.009444
0.800000,0.800000,1.000000,-0.014574
0.571429,0.571429,1.000000,-0.009784
0.600000,0.600000,1.000000,0.002223
0.285714,0.285714,1.000000,-0.018874
0.666667,0.666667,1.000000,-0.020461
0.600000,0.600000,1.000000,0.011950
0.571429,0.571429,1.000000,-0.004418
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,-0.017799
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.010898
0.571429,0.571429,1.000000,0.006738
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.001983
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,-0.000439
0.571429,0.571429,1.000000,0.003171
0.800000,0.800000,1.000000,0.006548
0.142857,0.142857,1.000000,0.007981
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.004237
0.571429,0.571429,1.000000,0.008105
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.009629
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.021416
0.571429,0.571429,1.000000,0.012791
0.400000,0.400000,1.000000,0.005816
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,-0.001514
0.571429,0.571429,1.000000,-0.006117
0.600000,0.600000,1.000000,0.018112
0.285714,0.285714,1.000000,0.003852
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000680
0.571429,0.571429,1.000000,0.004211
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.022663
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.009190
0.571429,0.571429,1.000000,0.000873
0.800000,0.800000,1.000000,0.008970
0.285714,0.285714,1.000000,0.013383
0.666667,0.666667,1.000000,-0.058472
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.000002
0.800000,0.800000,1.000000,0.010981
0.142857,0.142857,1.000000,-0.001206
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.003395
0.800000,0.800000,1.000000,0.096604
0.000000,0.000000,1.000000,0.001840
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.016492
0.600000,0.600000,1.000000,0.066948
0.142857,0.142857,1.000000,0.043703
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.019077
0.428571,0.428571,1.000000,0.000670
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.001060
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.041690
0.428571,0.428571,1.000000,-0.000742
0.800000,0.800000,1.000000,0.017654
0.142857,0.142857,1.000000,0.005046
0.666667,0.666667,1.000000,-0.005358
0.800000,0.800000,1.000000,0.005731
0.428571,0.428571,1.000000,0.001586
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,-0.010424
0.666667,0.666667,1.000000,-0.006743
0.800000,0.800000,1.000000,-0.012268
0.428571,0.428571,1.000000,-0.032236
0.800000,0.800000,1.000000,-0.012268
0.285714,0.285714,1.000000,-0.006743
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.037803
0.428571,0.428571,1.000000,0.001106
0.400000,0.400000,1.000000,0.003109
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.057730
0.428571,0.428571,1.000000,-0.000319
0.600000,0.600000,1.000000,0.016581
0.285714,0.285714,1.000000,0.016974
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.011757
0.428571,0.428571,1.000000,0.002445
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.009422
0.666667,0.666667,1.000000,0.027949
0.800000,0.800000,1.000000,0.047626
0.714286,0.714286,1.000000,-0.022737
0.800000,0.800000,1.000000,-0.036003
0.000000,0.000000,1.000000,-0.415098
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.021517
0.428571,0.428571,1.000000,0.003907
0.600000,0.600000,1.000000,0.021517
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.011701
0.400000,0.400000,1.000000,0.007918
0.285714,0.285714,1.000000,0.127828
0.666667,0.666667,1.000000,-0.072237
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.000534
0.600000,0.600000,1.000000,0.016515
0.285714,0.285714,1.000000,-0.001291
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.000683
0.800000,0.800000,1.000000,0.095337
0.142857,0.142857,1.000000,0.012399
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.003337
0.428571,0.428571,1.000000,0.001752
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.023758
0.666667,0.666667,1.000000,-0.060856
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.000124
0.800000,0.800000,1.000000,0.016080
0.285714,0.285714,1.000000,0.001969
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.003965
0.428571,0.428571,1.000000,-0.001101
0.800000,0.800000,1.000000,0.009948
0.285714,0.285714,1.000000,0.012586
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.018055
0.285714,0.285714,1.000000,0.000056
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.003917
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.045174
0.285714,0.285714,1.000000,0.000182
0.800000,0.800000,1.000000,0.018700
0.285714,0.285714,1.000000,0.001850
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.006279
0.285714,0.285714,1.000000,0.000095
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.020451
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.014084
0.142857,0.142857,1.000000,0.000001
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.014084
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.000033
0.800000,0.800000,1.000000,0.081957
0.285714,0.285714,1.000000,0.081957
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.031207
0.142857,0.142857,1.000000,0.000065
0.800000,0.800000,1.000000,0.031207
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.001344
0.600000,0.600000,1.000000,0.035631
0.285714,0.285714,1.000000,0.120471
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.034968
0.285714,0.285714,1.000000,0.000369
0.600000,0.600000,1.000000,0.003713
0.000000,0.000000,1.000000,0.037445
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.061292
0.000000,0.000000,1.000000,0.025565
0.333333,0.333333,1.000000,0.091723
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.026568
0.000000,0.000000,1.000000,0.031274
0.333333,0.333333,1.000000,0.074209
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.003540
0.142857,0.142857,1.000000,0.074136
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.116584
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000391
0.000000,0.000000,1.000000,0.006979
0.666667,0.666667,1.000000,0.049811
0.800000,0.800000,1.000000,0.013979
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.017733
0.000000,0.000000,1.000000,-0.059073
0.666667,0.666667,1.000000,0.136779
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.003396
0.000000,0.000000,1.000000,0.014584
0.333333,0.333333,1.000000,-0.000653
0.600000,0.600000,1.000000,0.022413
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.010068
0.000000,0.000000,1.000000,-0.030627
0.333333,0.333333,1.000000,0.038080
0.800000,0.800000,1.000000,-0.073658
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.038392
0.000000,0.000000,1.000000,-0.099420
0.666667,0.666667,1.000000,-0.065021
0.600000,0.600000,1.000000,0.035388
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.003180
0.000000,0.000000,1.000000,-0.035951
0.333333,0.333333,1.000000,0.040879
0.800000,0.800000,1.000000,-0.079589
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.013720
0.142857,0.142857,1.000000,0.022335
0.000000,0.000000,1.000000,-0.000052
0.800000,0.800000,1.000000,-0.059766
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.052622
0.000000,0.000000,1.000000,-0.086415
0.666667,0.666667,1.000000,0.031615
0.800000,0.800000,1.000000,-0.002516
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.033834
0.142857,0.142857,1.000000,0.012397
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.072975
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000256
0.142857,0.142857,1.000000,0.058526
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.089806
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.009453
0.000000,0.000000,1.000000,0.022638
0.666667,0.666667,1.000000,-0.027374
0.600000,0.600000,1.000000,0.037085
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.016388
0.285714,0.285714,1.000000,-0.052889
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.062701
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.059931
0.000000,0.000000,1.000000,0.031377
0.333333,0.333333,1.000000,-0.001055
0.600000,0.600000,1.000000,-0.002080
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.015262
0.142857,0.142857,1.000000,-0.005616
0.333333,0.333333,1.000000,0.010980
0.400000,0.400000,1.000000,0.040179
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.102004
0.000000,0.000000,1.000000,0.009125
0.666667,0.666667,1.000000,-0.034341
0.400000,0.400000,1.000000,0.025921
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.008119
0.285714,0.285714,1.000000,-0.049305
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.022439
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000067
0.285714,0.285714,1.000000,0.149202
0.666667,0.666667,1.000000,-0.071140
0.400000,0.400000,1.000000,0.023164
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.034615
0.000000,0.000000,1.000000,-0.022609
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.011269
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.093526
0.000000,0.000000,1.000000,0.013540
0.666667,0.666667,1.000000,-0.106602
0.400000,0.400000,1.000000,0.027384
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.006265
0.142857,0.142857,1.000000,0.002924
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.053214
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.008991
0.142857,0.142857,1.000000,0.090180
0.666667,0.666667,1.000000,-0.055844
0.600000,0.600000,1.000000,0.028477
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.026669
0.142857,0.142857,1.000000,0.003220
0.666667,0.666667,1.000000,0.031926
0.200000,0.200000,1.000000,-0.008741
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.037875
0.000000,0.000000,1.000000,-0.011407
0.666667,0.666667,1.000000,0.137373
0.000000,0.000000,1.000000,0.001212
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.015045
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.001001
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.118383
0.000000,0.000000,1.000000,0.003666
0.333333,0.333333,1.000000,0.095555
0.200000,0.200000,1.000000,0.021128
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.037692
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.003645
1.000000,1.000000,1.000000,0.000000
